search_term,page_number,link,pid,lid
bags for men,8,https://www.flipkart.com/aristocrat-coral-26-l-laptop-backpack/p/itm7071b7654a745?pid=BKPGE5VQ3GVGFQEX&lid=LSTBKPGE5VQ3GVGFQEXHSWF9O&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_281&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGE5VQ3GVGFQEX.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGE5VQ3GVGFQEX,LSTBKPGE5VQ3GVGFQEXHSWF9O
bags for men,8,https://www.flipkart.com/skybags-flex-22l-backpack-blith-22-l/p/itmb703d4f492603?pid=BKPGBCURG2NNVTCQ&lid=LSTBKPGBCURG2NNVTCQML6FW7&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_282&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGBCURG2NNVTCQ.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGBCURG2NNVTCQ,LSTBKPGBCURG2NNVTCQML6FW7
bags for men,8,https://www.flipkart.com/skybags-polyester-flex-blith-22-l-backpack/p/itmeee03c8275ddb?pid=BKPGJNM6WQ6FB63A&lid=LSTBKPGJNM6WQ6FB63AA2W9EC&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_283&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGJNM6WQ6FB63A.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGJNM6WQ6FB63A,LSTBKPGJNM6WQ6FB63AA2W9EC
bags for men,8,https://www.flipkart.com/gear-superior-17-l-backpack/p/itmefd4f5357ecbc?pid=BKPGRSFN4HMMDKA7&lid=LSTBKPGRSFN4HMMDKA71CFALK&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_284&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGRSFN4HMMDKA7.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGRSFN4HMMDKA7,LSTBKPGRSFN4HMMDKA71CFALK
bags for men,8,https://www.flipkart.com/hp-protective-essential-backpack-19-5-l-trolley/p/itmfbee081df5d9f?pid=BKPH3DUQQAXYH6G9&lid=LSTBKPH3DUQQAXYH6G9XQMBK6&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_285&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPH3DUQQAXYH6G9.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPH3DUQQAXYH6G9,LSTBKPH3DUQQAXYH6G9XQMBK6
bags for men,8,https://www.flipkart.com/safari-acheiver-26-l-laptop-backpack/p/itm795605abd1107?pid=BKPG55HTQWSCFFF8&lid=LSTBKPG55HTQWSCFFF8SBBWBI&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_286&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPG55HTQWSCFFF8.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPG55HTQWSCFFF8,LSTBKPG55HTQWSCFFF8SBBWBI
bags for men,8,https://www.flipkart.com/markway-tuition-bag-backpack-laptop-macbook-office-travel-classes-college-33-l/p/itm0a07a0dca547e?pid=BKPGPPW5DMJEQ6UM&lid=LSTBKPGPPW5DMJEQ6UMXPAY2V&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_287&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGPPW5DMJEQ6UM.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGPPW5DMJEQ6UM,LSTBKPGPPW5DMJEQ6UMXPAY2V
bags for men,8,https://www.flipkart.com/markway-school-college-bag-office-casual-waterproof-35-l-backpack/p/itmb2fd8184b56a6?pid=BKPGSFTZHNKP8ZUC&lid=LSTBKPGSFTZHNKP8ZUCKVX2ON&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_288&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGSFTZHNKP8ZUC.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGSFTZHNKP8ZUC,LSTBKPGSFTZHNKP8ZUCKVX2ON
bags for men,8,https://www.flipkart.com/ashcrafzee-small-15-l-backpack-women-trendy-combo-handbag-shoulder-college-bag/p/itm062f61cb97f03?pid=BKPH29ZFVF6QA2NG&lid=LSTBKPH29ZFVF6QA2NGLMIVPP&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_289&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPH29ZFVF6QA2NG.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPH29ZFVF6QA2NG,LSTBKPH29ZFVF6QA2NGLMIVPP
bags for men,8,https://www.flipkart.com/lenovo-b210-20-l-laptop-backpack/p/itm00c7d7ea47f3a?pid=BKPGV336VVZZ8ZFS&lid=LSTBKPGV336VVZZ8ZFSETW7A1&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_290&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGV336VVZZ8ZFS.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGV336VVZZ8ZFS,LSTBKPGV336VVZZ8ZFSETW7A1
bags for men,8,https://www.flipkart.com/urban-carrier-large-medium-backpack-school-colleges-laptop-travel-bag-unisex-office-45-l/p/itm83f084503d013?pid=BKPGB9ZZXJMFWKFS&lid=LSTBKPGB9ZZXJMFWKFSG63UQQ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_291&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGB9ZZXJMFWKFS.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGB9ZZXJMFWKFS,LSTBKPGB9ZZXJMFWKFSG63UQQ
bags for men,8,https://www.flipkart.com/lavie-fabio-backpack-ladies-handbag-15-l-backpack/p/itm6e7b99239e7a2?pid=HMBG9ZYABVFGHVKW&lid=LSTHMBG9ZYABVFGHVKWWOQ3UD&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_292&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.HMBG9ZYABVFGHVKW.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,HMBG9ZYABVFGHVKW,LSTHMBG9ZYABVFGHVKWWOQ3UD
bags for men,8,https://www.flipkart.com/moca-womens-girls-m-size-travel-casual-college-office-work-gift-bag-women-15-l-backpack/p/itm486af391de98d?pid=BKPGVYSJXWKQ7YGF&lid=LSTBKPGVYSJXWKQ7YGFPVBOU2&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_293&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGVYSJXWKQ7YGF.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGVYSJXWKQ7YGF,LSTBKPGVYSJXWKQ7YGFPVBOU2
bags for men,8,https://www.flipkart.com/northzone-waterproof-laptop-bag-backpack-men-women-boys-girls-office-school-college-rain-cover-35-l-backpack/p/itm6a493cef55a87?pid=BKPG9YAJDQ2GZ4SR&lid=LSTBKPG9YAJDQ2GZ4SROJK9KH&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_294&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPG9YAJDQ2GZ4SR.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPG9YAJDQ2GZ4SR,LSTBKPG9YAJDQ2GZ4SROJK9KH
bags for men,8,https://www.flipkart.com/swiss-military-hard-shell-travel-backpack-alien-series-dimond-cut-abs-bag-upto-15-6-laptop-32-l-backpack/p/itm51eaa60054d33?pid=BKPGP38FNSA7SK3D&lid=LSTBKPGP38FNSA7SK3DKFPTAU&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_295&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGP38FNSA7SK3D.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGP38FNSA7SK3D,LSTBKPGP38FNSA7SK3DKFPTAU
bags for men,8,https://www.flipkart.com/zouk-flomotif-dome-daypack-12-l-backpack/p/itmf2177e654e07b?pid=BKPGQUH9GDXP4VE6&lid=LSTBKPGQUH9GDXP4VE6BA9IXL&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_296&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGQUH9GDXP4VE6.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGQUH9GDXP4VE6,LSTBKPGQUH9GDXP4VE6BA9IXL
bags for men,8,https://www.flipkart.com/skybags-flex-22l-backpack-cabret-22-l/p/itmf307fee18e0c8?pid=BKPGDSSPGBGHGVAG&lid=LSTBKPGDSSPGBGHGVAGLT61PX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_297&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGDSSPGBGHGVAG.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGDSSPGBGHGVAG,LSTBKPGDSSPGBGHGVAGLT61PX
bags for men,8,https://www.flipkart.com/markway-elite-16-inch-laptop-backpack-usb-charging-bag-men-35-l/p/itm5f9ae68e66bb8?pid=BKPH6MT5VKT3ZT8K&lid=LSTBKPH6MT5VKT3ZT8KBQBWUF&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_298&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPH6MT5VKT3ZT8K.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPH6MT5VKT3ZT8K,LSTBKPH6MT5VKT3ZT8KBQBWUF
bags for men,8,https://www.flipkart.com/wrogn-durable-water-resistant-laptop-bag-ideal-college-office-daily-commute-35-l-backpack/p/itmb1b6069b1afe3?pid=BKPHF4F9HE8JHNHZ&lid=LSTBKPHF4F9HE8JHNHZ1B7EWT&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_299&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPHF4F9HE8JHNHZ.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPHF4F9HE8JHNHZ,LSTBKPHF4F9HE8JHNHZ1B7EWT
bags for men,8,https://www.flipkart.com/safari-form-plus-2-30-l-laptop-backpack/p/itm077745b073ecd?pid=BKPH4KFTCZH8TZHH&lid=LSTBKPH4KFTCZH8TZHHU3DE9B&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_300&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPH4KFTCZH8TZHH.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPH4KFTCZH8TZHH,LSTBKPH4KFTCZH8TZHHU3DE9B
bags for men,8,https://www.flipkart.com/trunkit-daily-use-tuition-bag-office-bag-college-backpack-travel-bag-men-women-30-l-backpack/p/itm0d1c3dac90738?pid=BKPHY9RGGF5RGG8J&lid=LSTBKPHY9RGGF5RGG8JVIKNIC&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_301&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPHY9RGGF5RGG8J.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPHY9RGGF5RGG8J,LSTBKPHY9RGGF5RGG8JVIKNIC
bags for men,8,https://www.flipkart.com/monvelli-casual-laptop-office-men-women-boys-girls-25-l-backpack/p/itm37b18e93142e4?pid=BKPGX5BDRXHBEAE7&lid=LSTBKPGX5BDRXHBEAE7X2SRVV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_302&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGX5BDRXHBEAE7.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGX5BDRXHBEAE7,LSTBKPGX5BDRXHBEAE7X2SRVV
bags for men,8,https://www.flipkart.com/markway-mountain-rucksacksbag-hiking-trekking-camping-bag-travel-backpack-rucksack-70-70-l/p/itmbba5bf94685ff?pid=BKPGQ26JDFFJUBUW&lid=LSTBKPGQ26JDFFJUBUWWTTOYM&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_303&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGQ26JDFFJUBUW.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGQ26JDFFJUBUW,LSTBKPGQ26JDFFJUBUWWTTOYM
bags for men,8,https://www.flipkart.com/brandroot-small-unique-design-backpack-hiking-bag-casual-office-comments-12-l/p/itm4cac49b5f31bd?pid=BKPH5ZW6XE9MPGD6&lid=LSTBKPH5ZW6XE9MPGD6QCZT3S&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_304&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPH5ZW6XE9MPGD6.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPH5ZW6XE9MPGD6,LSTBKPH5ZW6XE9MPGD6QCZT3S
bags for men,8,https://www.flipkart.com/bibo-small-18-l-backpack-blue-school-bag-college-girls-working-women/p/itm51d09aeae55d3?pid=BKPGY3T9VZJFDEGA&lid=LSTBKPGY3T9VZJFDEGAETA3EZ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_305&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGY3T9VZJFDEGA.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGY3T9VZJFDEGA,LSTBKPGY3T9VZJFDEGAETA3EZ
bags for men,8,https://www.flipkart.com/provogue-spacy-unisex-bag-rain-cover-office-school-college-business-41l-nb-41-l-backpack/p/itm9327ae2a81362?pid=BKPGF8V7HS2WRAJP&lid=LSTBKPGF8V7HS2WRAJPKD5DZX&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_306&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGF8V7HS2WRAJP.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGF8V7HS2WRAJP,LSTBKPGF8V7HS2WRAJPKD5DZX
bags for men,8,https://www.flipkart.com/markway-laptop-backpack-water-resistant-blue-waterproof-school-bag-35-l/p/itm794ecbef95dc3?pid=BKPH6GTSN8HRQR5Y&lid=LSTBKPH6GTSN8HRQR5YX7NOL7&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_307&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPH6GTSN8HRQR5Y.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPH6GTSN8HRQR5Y,LSTBKPH6GTSN8HRQR5YX7NOL7
bags for men,8,https://www.flipkart.com/carbonado-y-07-hydration-backpack-outdoor-adventure-7-l/p/itm0c90db5ff622c?pid=BKPGUD86XNUQZEMF&lid=LSTBKPGUD86XNUQZEMFMWLTOP&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_308&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGUD86XNUQZEMF.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGUD86XNUQZEMF,LSTBKPGUD86XNUQZEMFMWLTOP
bags for men,8,https://www.flipkart.com/wildcraft-colossal-40-l-backpack/p/itmfejkegh2gzejd?pid=BKPFEJKCTH6GZPUT&lid=LSTBKPFEJKCTH6GZPUTPPL4U0&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_309&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPFEJKCTH6GZPUT.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPFEJKCTH6GZPUT,LSTBKPFEJKCTH6GZPUTPPL4U0
bags for men,8,https://www.flipkart.com/alina-waterproof-backpack-girls-women-stylish-trendy-college-school-college-bag-12-l-backpack/p/itmc5fd6153aad0f?pid=BKPG6GHPMAGZV8QE&lid=LSTBKPG6GHPMAGZV8QE0HGHD9&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_310&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPG6GHPMAGZV8QE.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPG6GHPMAGZV8QE,LSTBKPG6GHPMAGZV8QE0HGHD9
bags for men,8,https://www.flipkart.com/hmfurrys-finest-small-bag-daily-use-1-main-compartment-front-zip-pocket-mini-12-l-backpack/p/itm5257e4ed6eadc?pid=BKPGHZ5GZTZZ2SZH&lid=LSTBKPGHZ5GZTZZ2SZH5JISFY&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_311&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGHZ5GZTZZ2SZH.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGHZ5GZTZZ2SZH,LSTBKPGHZ5GZTZZ2SZH5JISFY
bags for men,8,https://www.flipkart.com/wildcraft-zeal-17-l-backpack/p/itmf7av5vqwfzqxc?pid=BKPF7AV5GATHM5MF&lid=LSTBKPF7AV5GATHM5MFPG49KE&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_312&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPF7AV5GATHM5MF.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPF7AV5GATHM5MF,LSTBKPF7AV5GATHM5MFPG49KE
bags for men,8,https://www.flipkart.com/provogue-jersey-45-l-laptop-backpack/p/itm421d34096d4ca?pid=BKPG7DP6Z4CH4ZAW&lid=LSTBKPG7DP6Z4CH4ZAWZJXFCB&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_313&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPG7DP6Z4CH4ZAW.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPG7DP6Z4CH4ZAW,LSTBKPG7DP6Z4CH4ZAWZJXFCB
bags for men,8,https://www.flipkart.com/am-creation-t-royal-blue-30-l-laptop-backpack/p/itm1f1ca3f18f674?pid=BKPH5UFFQYMQ9WQZ&lid=LSTBKPH5UFFQYMQ9WQZKFBLQV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_314&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPH5UFFQYMQ9WQZ.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPH5UFFQYMQ9WQZ,LSTBKPH5UFFQYMQ9WQZKFBLQV
bags for men,8,https://www.flipkart.com/hrx-hrithik-roshan-comet-unisex-bag-rain-cover-office-school-college-businessa-45l-45-l-backpack/p/itm06e2aeb40825d?pid=BKPGUF7UWXHXGUJZ&lid=LSTBKPGUF7UWXHXGUJZJGMZQJ&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_315&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGUF7UWXHXGUJZ.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGUF7UWXHXGUJZ,LSTBKPGUF7UWXHXGUJZJGMZQJ
bags for men,8,https://www.flipkart.com/safari-spreeusb-casual-30-l-laptop-backpack/p/itm83f5c1cf4168c?pid=BKPF8ZSKFUKDHHHY&lid=LSTBKPF8ZSKFUKDHHHYHANQKV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_316&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPF8ZSKFUKDHHHY.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPF8ZSKFUKDHHHY,LSTBKPF8ZSKFUKDHHHYHANQKV
bags for men,8,https://www.flipkart.com/wildcraft-faber-30-l-laptop-backpack/p/itm2244022656130?pid=BKPF7AV5GBJDEZF5&lid=LSTBKPF7AV5GBJDEZF5SQUFNC&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_317&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPF7AV5GBJDEZF5.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPF7AV5GBJDEZF5,LSTBKPF7AV5GBJDEZF5SQUFNC
bags for men,8,https://www.flipkart.com/alina-waterproof-backpack-girls-women-stylish-trendy-college-school-college-bag-12-l-backpack/p/itm1e063895a439a?pid=BKPG6GHP8Y53YURT&lid=LSTBKPG6GHP8Y53YURTOEKHCM&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_318&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPG6GHP8Y53YURT.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPG6GHP8Y53YURT,LSTBKPG6GHP8Y53YURTOEKHCM
bags for men,8,https://www.flipkart.com/sbcollection-casual-waterproof-30-l-laptop-backpack/p/itm8575099277010?pid=BKPG5U7CBG2GBCP8&lid=LSTBKPG5U7CBG2GBCP8LWWDUI&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_319&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPG5U7CBG2GBCP8.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPG5U7CBG2GBCP8,LSTBKPG5U7CBG2GBCP8LWWDUI
bags for men,8,https://www.flipkart.com/impulse-laptop-backpack-elite-16-inch-usb-charging-bag-men-25-l/p/itmc29c0116476f9?pid=BKPGYK8K2KGCGPVH&lid=LSTBKPGYK8K2KGCGPVHMAAWGE&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_8_320&otracker=search&fm=organic&iid=61a1b0b0-434f-4890-947e-4ac0092f04c0.BKPGYK8K2KGCGPVH.SEARCH&ppt=sp&ppn=sp&ssid=snm99j9tw00000001736321852566&qH=684bbff5435a7c2e,BKPGYK8K2KGCGPVH,LSTBKPGYK8K2KGCGPVHMAAWGE
bags for men,9,https://www.flipkart.com/hrx-hrithik-roshan-comet-unisex-bag-rain-cover-office-school-college-businessd-50l-50-l-backpack/p/itme4b46ed3ad402?pid=BKPGUFB9SXBDQDKC&lid=LSTBKPGUFB9SXBDQDKCAVGIKV&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_9_321&otracker=search&fm=organic&iid=a58f79e7-de0f-4949-9b98-cb3e9e26e45a.BKPGUFB9SXBDQDKC.SEARCH&ppt=sp&ppn=sp&ssid=goft1htxn40000001736321854112&qH=684bbff5435a7c2e,BKPGUFB9SXBDQDKC,LSTBKPGUFB9SXBDQDKCAVGIKV
bags for men,9,https://www.flipkart.com/dell-ecoloop-essential-school-collage-bag-men-women-25-l-backpack/p/itm1d590bfd019d1?pid=BKPH7U4YXFK4VF74&lid=LSTBKPH7U4YXFK4VF74UTKE3K&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_9_322&otracker=search&fm=organic&iid=a58f79e7-de0f-4949-9b98-cb3e9e26e45a.BKPH7U4YXFK4VF74.SEARCH&ppt=sp&ppn=sp&ssid=goft1htxn40000001736321854112&qH=684bbff5435a7c2e,BKPH7U4YXFK4VF74,LSTBKPH7U4YXFK4VF74UTKE3K
bags for men,9,https://www.flipkart.com/sbcollection-medium-30-l-backpack-school-college-laptop-bag-boys-girls/p/itm4ff4c8b69dd4c?pid=BKPGHHE4DNZPBYRU&lid=LSTBKPGHHE4DNZPBYRU9BYYKU&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_9_323&otracker=search&fm=organic&iid=a58f79e7-de0f-4949-9b98-cb3e9e26e45a.BKPGHHE4DNZPBYRU.SEARCH&ppt=sp&ppn=sp&ssid=goft1htxn40000001736321854112&qH=684bbff5435a7c2e,BKPGHHE4DNZPBYRU,LSTBKPGHHE4DNZPBYRU9BYYKU
bags for men,9,https://www.flipkart.com/evolic-small-20-l-backpack-stylish-cute-girl/p/itm5ffc5e9a042fb?pid=BKPGQG6XGVVEFVHP&lid=LSTBKPGQG6XGVVEFVHPL5VAWK&marketplace=FLIPKART&q=bags+for+men&store=search.flipkart.com&srno=s_9_324&otracker=search&fm=organic&iid=a58f79e7-de0f-4949-9b98-cb3e9e26e45a.BKPGQG6XGVVEFVHP.SEARCH&ppt=sp&ppn=sp&ssid=goft1htxn40000001736321854112&qH=684bbff5435a7c2e,BKPGQG6XGVVEFVHP,LSTBKPGQG6XGVVEFVHPL5VAWK
