search_term,page_number,link,pid,lid
handbags,1,https://www.flipkart.com/pearluxis-women-white-grey-shoulder-bag/p/itmf911cb5337476?pid=HMBH8FJC2SXZVENY&lid=LSTHMBH8FJC2SXZVENYHBKK2Q&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_12&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8FJC2SXZVENY.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8FJC2SXZVENY,LSTHMBH8FJC2SXZVENYHBKK2Q
handbags,1,https://www.flipkart.com/ark-fashion-women-multicolor-hand-held-bag/p/itmf9a187b128493?pid=HMBH7Z7SAHV6V7MZ&lid=LSTHMBH7Z7SAHV6V7MZA43ODY&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_13&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z7SAHV6V7MZ.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z7SAHV6V7MZ,LSTHMBH7Z7SAHV6V7MZA43ODY
handbags,1,https://www.flipkart.com/ark-fashion-women-multicolor-tote/p/itmf8a6787444330?pid=HMBH7Z5Y5TDGJX3E&lid=LSTHMBH7Z5Y5TDGJX3EFDDBZ5&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_14&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z5Y5TDGJX3E.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z5Y5TDGJX3E,LSTHMBH7Z5Y5TDGJX3EFDDBZ5
handbags,1,https://www.flipkart.com/rajendra-singh-women-yellow-handbag/p/itmf68372e16f537?pid=HMBH7Z5PPBC9D22G&lid=LSTHMBH7Z5PPBC9D22GAUIEUF&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_15&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z5PPBC9D22G.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z5PPBC9D22G,LSTHMBH7Z5PPBC9D22GAUIEUF
handbags,1,https://www.flipkart.com/ap-ulike-women-brown-messenger-bag/p/itm3607c0dd76f52?pid=HMBH7ZJ9F7NWBVYH&lid=LSTHMBH7ZJ9F7NWBVYHY7KDTF&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_16&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7ZJ9F7NWBVYH.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7ZJ9F7NWBVYH,LSTHMBH7ZJ9F7NWBVYHY7KDTF
handbags,1,https://www.flipkart.com/ap-ulike-women-white-handbag/p/itm3e23736adbc39?pid=HMBH7ZJ9KDVAWKK5&lid=LSTHMBH7ZJ9KDVAWKK5F0RWFY&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_17&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7ZJ9KDVAWKK5.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7ZJ9KDVAWKK5,LSTHMBH7ZJ9KDVAWKK5F0RWFY
handbags,1,https://www.flipkart.com/womanix-women-black-hobo/p/itmb6c1ea90ef23d?pid=HMBH8F9W9NFTRZPE&lid=LSTHMBH8F9W9NFTRZPEYDX4SN&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_18&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8F9W9NFTRZPE.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8F9W9NFTRZPE,LSTHMBH8F9W9NFTRZPEYDX4SN
handbags,1,https://www.flipkart.com/berrylush-women-beige-sling-bag/p/itm43f1dfc6f5e2f?pid=HMBH8YJFJEZSPUCB&lid=LSTHMBH8YJFJEZSPUCBIJGID8&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_19&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8YJFJEZSPUCB.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8YJFJEZSPUCB,LSTHMBH8YJFJEZSPUCBIJGID8
handbags,1,https://www.flipkart.com/rajendra-singh-women-tan-handbag/p/itm49cb34109545f?pid=HMBH7Z55YAGMHMKF&lid=LSTHMBH7Z55YAGMHMKFLOSDFG&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_20&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Z55YAGMHMKF.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Z55YAGMHMKF,LSTHMBH7Z55YAGMHMKFLOSDFG
handbags,1,https://www.flipkart.com/cara-women-black-handbag/p/itm16b55087fc206?pid=HMBH7XC5ZEC9J6HB&lid=LSTHMBH7XC5ZEC9J6HBXCIPDV&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_21&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7XC5ZEC9J6HB.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7XC5ZEC9J6HB,LSTHMBH7XC5ZEC9J6HBXCIPDV
handbags,1,https://www.flipkart.com/sizi-creation-women-red-shoulder-bag/p/itm8ed6ac226e0ab?pid=HMBH8FNRBTWYSJXZ&lid=LSTHMBH8FNRBTWYSJXZENKS0W&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_22&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8FNRBTWYSJXZ.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8FNRBTWYSJXZ,LSTHMBH8FNRBTWYSJXZENKS0W
handbags,1,https://www.flipkart.com/ark-fashion-women-grey-hand-held-bag/p/itm5498aa7a2711e?pid=HMBH8YHY55CEFJJT&lid=LSTHMBH8YHY55CEFJJTSNRIWI&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_23&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8YHY55CEFJJT.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8YHY55CEFJJT,LSTHMBH8YHY55CEFJJTSNRIWI
handbags,1,https://www.flipkart.com/fargo-women-pink-hand-held-bag/p/itm624467b58f900?pid=HMBH8YDHWHGGEWG9&lid=LSTHMBH8YDHWHGGEWG9XTHQIS&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_24&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8YDHWHGGEWG9.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8YDHWHGGEWG9,LSTHMBH8YDHWHGGEWG9XTHQIS
handbags,1,https://www.flipkart.com/cara-women-brown-handbag/p/itm60fde9d9b9985?pid=HMBH7Y7GUXPF5MZJ&lid=LSTHMBH7Y7GUXPF5MZJOA5SNR&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_25&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7Y7GUXPF5MZJ.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7Y7GUXPF5MZJ,LSTHMBH7Y7GUXPF5MZJOA5SNR
handbags,1,https://www.flipkart.com/lady-quinton-women-maroon-handbag/p/itmad536fcb438f8?pid=HMBH8FR4XZPMUYBH&lid=LSTHMBH8FR4XZPMUYBHE3AHNC&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_26&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8FR4XZPMUYBH.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8FR4XZPMUYBH,LSTHMBH8FR4XZPMUYBHE3AHNC
handbags,1,https://www.flipkart.com/clive-patten-women-blue-hand-held-bag/p/itm6c5a893baf45f?pid=HMBH7X66PEDFSXRQ&lid=LSTHMBH7X66PEDFSXRQU7GMRG&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_27&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7X66PEDFSXRQ.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7X66PEDFSXRQ,LSTHMBH7X66PEDFSXRQU7GMRG
handbags,1,https://www.flipkart.com/ap-ulike-women-brown-messenger-bag/p/itm7fdbb833bc1a2?pid=HMBH7ZJA7ZPRGWSZ&lid=LSTHMBH7ZJA7ZPRGWSZPHHEIX&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_28&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7ZJA7ZPRGWSZ.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7ZJA7ZPRGWSZ,LSTHMBH7ZJA7ZPRGWSZPHHEIX
handbags,1,https://www.flipkart.com/zoot-24-women-black-messenger-bag/p/itm7783f23653f52?pid=HMBH7X7SUAA9F8TC&lid=LSTHMBH7X7SUAA9F8TCFUJOGD&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_29&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7X7SUAA9F8TC.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7X7SUAA9F8TC,LSTHMBH7X7SUAA9F8TCFUJOGD
handbags,1,https://www.flipkart.com/sack-co-women-white-tote/p/itm26c57f1072c73?pid=HMBH8FH85TFCHZJE&lid=LSTHMBH8FH85TFCHZJE1GZDRP&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_30&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH8FH85TFCHZJE.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH8FH85TFCHZJE,LSTHMBH8FH85TFCHZJE1GZDRP
handbags,1,https://www.flipkart.com/ap-ulike-women-brown-messenger-bag/p/itm82b174f3b8af4?pid=HMBH7ZJAAAVNRNMD&lid=LSTHMBH7ZJAAAVNRNMDIN6NMO&marketplace=FLIPKART&q=handbags&store=reh%2Fihu&srno=s_1_31&otracker=search&iid=560969b2-d5d2-400a-b63f-0102af11cf5a.HMBH7ZJAAAVNRNMD.SEARCH&ssid=cnvpvcw74w0000001736314539598&qH=4c22df4de48bb2df,HMBH7ZJAAAVNRNMD,LSTHMBH7ZJAAAVNRNMDIN6NMO
