page_number,link
1,https://www.flipkart.com/luipui-beautiful-smooth-red-crayon-matte-finish-lipstick-pack-1/p/itm539fa1baadd22?pid=LSKH7X6Z8E9VQZC6&lid=LSTLSKH7X6Z8E9VQZC6O9QY2N&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_11&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7X6Z8E9VQZC6.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/luipui-beautiful-smooth-red-crayon-matte-finish-lipstick-pack-1/p/itm539fa1baadd22?pid=LSKH7X6Z8E9VQZC6&lid=LSTLSKH7X6Z8E9VQZC6O9QY2N&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_11&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7X6Z8E9VQZC6.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/felicechiara-color-changing-lipstick-pink-best-girls/p/itm6e36167de9071?pid=LSKH4DFJDTEAQJYS&lid=LSTLSKH4DFJDTEAQJYSJQ6RNN&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_12&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH4DFJDTEAQJYS.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/felicechiara-color-changing-lipstick-pink-best-girls/p/itm6e36167de9071?pid=LSKH4DFJDTEAQJYS&lid=LSTLSKH4DFJDTEAQJYSJQ6RNN&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_12&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH4DFJDTEAQJYS.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/felicechiara-color-changing-lipstick-pink-best-girls/p/itm6e36167de9071?pid=LSKH4DFJDTEAQJYS&lid=LSTLSKH4DFJDTEAQJYSJQ6RNN&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_12&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH4DFJDTEAQJYS.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/caterinachiara-ultra-pigmented-creamy-matte-lipstick/p/itm8dc01cb930f79?pid=LSKH7Z9987AFY9K6&lid=LSTLSKH7Z9987AFY9K6GFFT4X&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_13&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Z9987AFY9K6.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/caterinachiara-ultra-pigmented-creamy-matte-lipstick/p/itm8dc01cb930f79?pid=LSKH7Z9987AFY9K6&lid=LSTLSKH7Z9987AFY9K6GFFT4X&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_13&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Z9987AFY9K6.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/caterinachiara-ultra-pigmented-creamy-matte-lipstick/p/itm8dc01cb930f79?pid=LSKH7Z9987AFY9K6&lid=LSTLSKH7Z9987AFY9K6GFFT4X&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_13&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Z9987AFY9K6.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/woongmi-matte-liquid-lipstick-pink-all-womens-girls/p/itm94e0dea6dd422?pid=LSKH7Y56KTQMHTNG&lid=LSTLSKH7Y56KTQMHTNGDX1DYU&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_14&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Y56KTQMHTNG.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/woongmi-matte-liquid-lipstick-pink-all-womens-girls/p/itm94e0dea6dd422?pid=LSKH7Y56KTQMHTNG&lid=LSTLSKH7Y56KTQMHTNGDX1DYU&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_14&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Y56KTQMHTNG.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/woongmi-matte-liquid-lipstick-pink-all-womens-girls/p/itm94e0dea6dd422?pid=LSKH7Y56KTQMHTNG&lid=LSTLSKH7Y56KTQMHTNGDX1DYU&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_14&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Y56KTQMHTNG.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/luipui-trending-best-red-matte-finish-lipstick-pack-1/p/itma6113093eb187?pid=LSKH7X7FHBS8ZMPH&lid=LSTLSKH7X7FHBS8ZMPHNR2PWY&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_15&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7X7FHBS8ZMPH.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/luipui-trending-best-red-matte-finish-lipstick-pack-1/p/itma6113093eb187?pid=LSKH7X7FHBS8ZMPH&lid=LSTLSKH7X7FHBS8ZMPHNR2PWY&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_15&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7X7FHBS8ZMPH.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/luipui-trending-best-red-matte-finish-lipstick-pack-1/p/itma6113093eb187?pid=LSKH7X7FHBS8ZMPH&lid=LSTLSKH7X7FHBS8ZMPHNR2PWY&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_15&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7X7FHBS8ZMPH.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/luipui-trending-long-lasting-maroon-liquid-lipstick-pack-1/p/itmb13bdb189845a?pid=LSKH7Y8CGSZKVGTU&lid=LSTLSKH7Y8CGSZKVGTUQUCKVW&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_16&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Y8CGSZKVGTU.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/luipui-trending-long-lasting-maroon-liquid-lipstick-pack-1/p/itmb13bdb189845a?pid=LSKH7Y8CGSZKVGTU&lid=LSTLSKH7Y8CGSZKVGTUQUCKVW&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_16&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Y8CGSZKVGTU.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/luipui-trending-long-lasting-maroon-liquid-lipstick-pack-1/p/itmb13bdb189845a?pid=LSKH7Y8CGSZKVGTU&lid=LSTLSKH7Y8CGSZKVGTUQUCKVW&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_16&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7Y8CGSZKVGTU.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/woongmi-matte-creamy-lipstick-long-lasting-formula-womens-girlss/p/itmb2cc1baf8e9a8?pid=LSKH7ZF4DFN3HAYC&lid=LSTLSKH7ZF4DFN3HAYCIEOIUV&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_17&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7ZF4DFN3HAYC.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/woongmi-matte-creamy-lipstick-long-lasting-formula-womens-girlss/p/itmb2cc1baf8e9a8?pid=LSKH7ZF4DFN3HAYC&lid=LSTLSKH7ZF4DFN3HAYCIEOIUV&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_17&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7ZF4DFN3HAYC.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/woongmi-matte-creamy-lipstick-long-lasting-formula-womens-girlss/p/itmb2cc1baf8e9a8?pid=LSKH7ZF4DFN3HAYC&lid=LSTLSKH7ZF4DFN3HAYCIEOIUV&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_17&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH7ZF4DFN3HAYC.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/huzurlu-waterproof-ice-cube-matte-lipstick-velvet-lip-glaze-girls/p/itmc95fca459fc24?pid=LSKH8YAPGXFPGH6Y&lid=LSTLSKH8YAPGXFPGH6YQZ9ZJF&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_18&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH8YAPGXFPGH6Y.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/huzurlu-waterproof-ice-cube-matte-lipstick-velvet-lip-glaze-girls/p/itmc95fca459fc24?pid=LSKH8YAPGXFPGH6Y&lid=LSTLSKH8YAPGXFPGH6YQZ9ZJF&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_18&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH8YAPGXFPGH6Y.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
1,https://www.flipkart.com/huzurlu-waterproof-ice-cube-matte-lipstick-velvet-lip-glaze-girls/p/itmc95fca459fc24?pid=LSKH8YAPGXFPGH6Y&lid=LSTLSKH8YAPGXFPGH6YQZ9ZJF&marketplace=FLIPKART&q=lipstick&store=g9b%2Fffi%2Ftv5%2Funa&srno=s_1_18&otracker=search&iid=00cb0613-a014-436f-8301-6cc35b5f26cc.LSKH8YAPGXFPGH6Y.SEARCH&ssid=wv1k386ytc0000001736244448656&qH=0f97737ad54537c5
